"idfriends";"user";"friend"
810991;7521;7601
811001;7521;7181
811011;7521;7491
811021;7521;7371
811031;7521;5921
811041;7521;7111
811051;7521;7741
811061;7521;5831
811071;7521;5461
811081;7521;7961
811091;7521;6211
811101;7521;7151
811111;7521;6691
811121;7521;5861
811131;7521;6951
811141;7521;6261
811151;7521;6961
811161;7521;6371
811171;7521;7571
811181;7521;6121
811191;7521;6401
811201;7521;5631
811211;7521;6231
811221;7521;6671
811231;7521;7951
811241;7521;7331
811251;7521;6091
811261;7521;7591
811271;7521;5931
811281;7521;6341
811291;7521;6031
811301;7521;6451
811311;7521;8081
811321;7521;7051
811331;7521;6011
811341;7521;6281
811351;7521;7321
811361;7521;6731
811371;7521;6821
811381;7521;6621
811391;7521;7661
811401;7521;7461
811411;7521;7621
811421;7521;6431
811431;7521;6191
811441;7521;6841
811451;7521;7831
811461;7521;7941
811471;7521;5971
811481;7531;6361
811491;7531;6241
811501;7531;7941
811511;7531;7451
811521;7531;7641
811531;7531;5651
811541;7531;6711
811551;7531;5721
811561;7531;5471
811571;7531;6401
811581;7531;7131
811591;7531;7031
811601;7531;6861
811611;7531;7631
811621;7531;6101
811631;7531;6691
811641;7531;6761
811651;7531;7401
811661;7531;6771
811671;7531;7821
811681;7531;7351
811691;7531;7901
811701;7531;7541
811711;7531;6131
811721;7531;7261
811731;7531;6141
811741;7531;6461
811751;7531;6501
811761;7531;7421
811771;7531;6561
811781;7531;6831
811791;7531;6351
811801;7531;7951
811811;7531;6491
811821;7531;6641
811831;7531;6961
811841;7531;6091
811851;7531;6931
811861;7531;7591
811871;7531;7171
811881;7531;5601
811891;7531;5911
811901;7531;6881
811911;7531;7991
811921;7531;6281
811931;7531;6741
811941;7531;6271
811951;7531;7091
811961;7531;8041
811971;7531;7081
811981;7531;7881
811991;7531;7281
812001;7531;6781
812011;7531;7721
812021;7531;5981
812031;7531;6851
812041;7531;7651
812051;7531;7981
812061;7531;8061
812071;7531;5771
812081;7531;6191
812091;7531;6431
812101;7531;5921
812111;7531;6331
812121;7531;5711
812131;7531;8111
812141;7531;6451
812151;7531;6891
812161;7531;7871
812171;7531;5521
812181;7531;5491
812191;7531;6871
812201;7531;7931
812211;7531;7391
812221;7531;6171
812231;7531;7971
812241;7531;7321
812251;7531;5751
812261;7531;5871
812271;7531;7841
812281;7531;7681
812291;7531;6611
812301;7531;7181
812311;7531;7761
812321;7531;7701
812331;7531;6031
812341;7531;5691
812351;7531;6061
812361;7531;5701
812371;7531;5561
812381;7531;5441
812391;7531;7611
812401;7531;6411
812411;7531;7191
812421;7531;6201
812431;7531;8011
812441;7531;7691
812451;7531;7051
812461;7531;6821
812471;7531;6041
812481;7531;6631
812491;7531;7461
812501;7531;7431
812511;7531;7021
812521;7531;5431
812531;7531;8071
812541;7531;8051
812551;7531;7501
812561;7531;7241
812571;7531;5741
812581;7531;5591
812591;7531;6731
812601;7531;6121
812611;7531;7151
812621;7531;7011
812631;7531;7521
812641;7531;5481
812651;7531;6021
812661;7541;7631
812671;7551;7621
812681;7551;6761
812691;7551;5721
812701;7551;8011
812711;7551;5961
812721;7551;7421
812731;7551;7481
812741;7551;7181
812751;7551;7501
812761;7551;7161
812771;7551;6201
812781;7551;6721
812791;7551;7001
812801;7551;5871
812811;7551;6301
812821;7551;5781
812831;7551;7241
812841;7551;6101
812851;7551;7941
812861;7551;5651
812871;7551;6431
812881;7551;6711
812891;7551;7091
812901;7551;7761
812911;7551;7841
812921;7551;7031
812931;7551;6331
812941;7551;6321
812951;7551;7401
812961;7551;7961
812971;7551;5741
812981;7551;7351
812991;7551;7681
813001;7551;7011
813011;7551;5461
813021;7551;6291
813031;7551;5751
813041;7551;7311
813051;7551;6911
813061;7551;7111
813071;7551;5631
813081;7551;6411
813091;7551;6821
813101;7551;6521
813111;7551;5561
813121;7561;6091
813131;7561;7611
813141;7561;5631
813151;7561;5641
813161;7561;6691
813171;7561;7041
813181;7561;7801
813191;7561;7321
813201;7561;6281
813211;7561;6681
813221;7561;7791
813231;7561;6891
813241;7561;8021
813251;7561;6791
813261;7561;5501
813271;7561;7531
813281;7561;8041
813291;7561;6871
813301;7561;6101
813311;7561;6221
813321;7561;5801
813331;7561;6431
813341;7561;5891
813351;7561;5811
813361;7561;5971
813371;7561;7161
813381;7561;6591
813391;7561;7751
813401;7561;5911
813411;7561;6831
813421;7561;6011
813431;7561;7691
813441;7561;7421
813451;7561;5521
813461;7561;6581
813471;7561;7201
813481;7561;5741
813491;7561;7581
813501;7561;5471
813511;7561;7261
813521;7561;7431
813531;7561;6291
813541;7561;5841
813551;7561;6801
813561;7561;6041
813571;7561;5951
813581;7561;7401
813591;7561;8031
813601;7561;6611
813611;7561;5441
813621;7561;7881
813631;7561;5481
813641;7561;6131
813651;7561;5421
813661;7561;7831
813671;7561;7031
813681;7561;7821
813691;7561;7741
813701;7561;7861
813711;7561;6651
813721;7561;6601
813731;7561;6331
813741;7561;6661
813751;7561;7081
813761;7561;6711
813771;7561;7941
813781;7561;6781
813791;7561;7141
813801;7561;6931
813811;7561;6371
813821;7561;6301
813831;7561;7131
813841;7561;6021
813851;7561;6641
813861;7561;7851
813871;7561;5691
813881;7561;7991
813891;7561;6241
813901;7561;7111
813911;7561;5781
813921;7571;7871
813931;7571;7731
813941;7571;7571
813951;7571;7791
813961;7571;7471
813971;7571;7521
813981;7581;6401
813991;7581;6671
814001;7581;6541
814011;7581;7741
814021;7581;7771
814031;7581;8061
814041;7581;6661
814051;7581;5581
814061;7581;6081
814071;7581;6461
814081;7581;6111
814091;7581;6101
814101;7581;7791
814111;7581;6531
814121;7581;7481
814131;7581;5521
814141;7581;7351
814151;7581;7721
814161;7581;6261
814171;7581;5901
814181;7581;7081
814191;7581;5531
814201;7581;6791
814211;7581;6701
814221;7581;5631
814231;7581;7061
814241;7581;6001
814251;7581;6711
814261;7581;7631
814271;7581;6281
814281;7581;6781
814291;7581;5801
814301;7581;7951
814311;7581;7131
814321;7581;6551
814331;7581;6761
814341;7581;7521
814351;7581;7451
814361;7581;6371
814371;7581;6231
814381;7581;5561
814391;7581;6211
814401;7581;5941
814411;7581;6621
814421;7581;6691
814431;7581;5731
814441;7581;6951
814451;7581;7991
814461;7581;7471
814471;7581;7561
814481;7581;8021
814491;7581;7031
814501;7581;7601
814511;7581;6681
814521;7581;6121
814531;7581;6981
814541;7581;7941
814551;7581;6851
814561;7581;6431
814571;7581;6501
814581;7581;5701
814591;7581;6741
814601;7581;7331
814611;7581;5471
814621;7581;7591
814631;7581;6311
814641;7581;7191
814651;7581;8101
814661;7581;6381
814671;7581;7401
814681;7581;7051
814691;7581;6991
814701;7581;6801
814711;7581;5741
814721;7581;7861
814731;7581;6141
814741;7581;6331
814751;7581;7311
814761;7581;5441
814771;7581;5671
814781;7581;7241
814791;7581;7711
814801;7581;7151
814811;7581;7651
814821;7581;7961
814831;7581;7821
814841;7581;6861
814851;7581;5971
814861;7581;7691
814871;7581;6421
814881;7581;6871
814891;7581;6221
814901;7581;7551
814911;7581;7261
814921;7581;7971
814931;7581;6251
814941;7581;7641
814951;7581;6971
814961;7581;8001
814971;7581;7491
814981;7581;6091
814991;7581;6471
815001;7591;6631
815011;7591;5551
815021;7591;5851
815031;7591;6151
815041;7591;6091
815051;7591;8101
815061;7591;6551
815071;7591;6301
815081;7591;7601
815091;7591;7131
815101;7591;7031
815111;7591;5601
815121;7591;5501
815131;7591;6431
815141;7591;6271
815151;7591;6101
815161;7591;7971
815171;7591;7871
815181;7591;7001
815191;7591;6001
815201;7591;5691
815211;7591;6671
815221;7591;6461
815231;7591;7271
815241;7591;7591
815251;7591;6361
815261;7591;7341
815271;7591;6481
815281;7591;7901
815291;7591;6741
815301;7591;6051
815311;7591;5461
815321;7591;5581
815331;7591;5531
815341;7591;5841
815351;7591;6181
815361;7591;6821
815371;7591;6111
815381;7591;7331
815391;7591;6831
815401;7591;6951
815411;7591;8111
815421;7591;7181
815431;7591;5891
815441;7591;7041
815451;7591;7461
815461;7591;7641
815471;7591;7081
815481;7591;8051
815491;7591;5681
815501;7591;7701
815511;7591;7291
815521;7591;6841
815531;7591;7351
815541;7591;6441
815551;7591;6911
815561;7591;5571
815571;7591;6701
815581;7591;6541
815591;7591;6251
815601;7591;8011
815611;7591;7841
815621;7591;5661
815631;7591;6891
815641;7591;6011
815651;7591;5921
815661;7591;7931
815671;7591;6621
815681;7591;5771
815691;7591;7851
815701;7591;6141
815711;7591;6191
815721;7591;7111
815731;7591;7381
815741;7591;7921
815751;7591;6651
815761;7591;7401
815771;7591;7911
815781;7591;6261
815791;7591;7141
815801;7591;7171
815811;7591;6721
815821;7591;7801
815831;7591;6321
815841;7591;7361
815851;7591;7741
815861;7591;5781
815871;7591;7781
815881;7591;7491
815891;7591;7771
815901;7591;7981
815911;7591;7281
815921;7591;7421
815931;7601;6201
815941;7601;5751
815951;7601;5911
815961;7601;7571
815971;7601;7131
815981;7601;6411
815991;7601;5541
816001;7601;5561
816011;7601;7351
816021;7601;5741
816031;7601;5901
816041;7601;6311
816051;7601;6951
816061;7601;7241
816071;7601;7271
816081;7601;7311
816091;7601;5791
816101;7601;6591
816111;7601;7201
816121;7601;6131
816131;7601;7041
816141;7601;5921
816151;7601;7371
816161;7601;8051
816171;7601;8081
816181;7601;5991
816191;7601;6441
816201;7601;5591
816211;7601;8101
816221;7601;6191
816231;7601;6451
816241;7601;8091
816251;7601;7291
816261;7601;5691
816271;7601;7661
816281;7601;5551
816291;7601;6731
816301;7601;7741
816311;7601;5601
816321;7601;5711
816331;7601;5881
816341;7601;6491
816351;7601;7811
816361;7601;6931
816371;7601;6281
816381;7601;7231
816391;7601;5931
816401;7601;6761
816411;7601;6991
816421;7601;7531
816431;7601;7681
816441;7601;7521
816451;7601;5671
816461;7601;7441
816471;7601;5461
816481;7601;6241
816491;7601;7951
816501;7601;6461
816511;7601;7801
816521;7601;7181
816531;7601;5721
816541;7601;6581
816551;7601;6431
816561;7601;7641
816571;7601;6081
816581;7601;5731
816591;7601;5851
816601;7601;7601
816611;7601;7711
816621;7601;6321
816631;7601;6031
816641;7601;7931
816651;7601;6861
816661;7601;7861
816671;7601;6151
816681;7601;7541
816691;7601;7091
816701;7601;7701
816711;7601;6851
816721;7601;5941
816731;7601;7191
816741;7601;6111
816751;7601;6481
816761;7601;6681
816771;7601;7791
816781;7601;5481
816791;7601;5651
816801;7601;6371
816811;7601;7851
816821;7601;5801
816831;7601;7961
816841;7601;5631
816851;7601;6621
816861;7601;6021
816871;7601;6821
816881;7601;7721
816891;7601;6771
816901;7601;6871
816911;7601;8011
816921;7601;6521
816931;7601;6631
816941;7601;6471
816951;7601;5501
816961;7601;6921
816971;7601;7581
816981;7601;7431
816991;7601;7101
817001;7601;5491
817011;7601;7081
817021;7601;7211
817031;7601;7561
817041;7601;7391
817051;7601;7261
817061;7601;5971
817071;7601;7751
817081;7601;6091
817091;7601;7011
817101;7601;7821
817111;7611;6991
817121;7611;6271
817131;7611;5911
817141;7611;7951
817151;7611;7521
817161;7611;6251
817171;7611;7351
817181;7611;5811
817191;7611;5621
817201;7611;6641
817211;7611;7721
817221;7611;6731
817231;7611;6891
817241;7611;6861
817251;7611;7441
817261;7611;7021
817271;7611;7161
817281;7611;7041
817291;7611;7051
817301;7611;7671
817311;7611;7251
817321;7611;5661
817331;7611;8041
817341;7611;7121
817351;7611;6291
817361;7611;7791
817371;7611;6751
817381;7611;6461
817391;7611;7271
817401;7611;7911
817411;7611;7761
817421;7611;6451
817431;7611;6391
817441;7611;7861
817451;7611;7281
817461;7611;5611
817471;7611;5871
817481;7611;7701
817491;7611;7771
817501;7611;7941
817511;7611;7981
817521;7611;7081
817531;7611;5841
817541;7611;5901
817551;7611;8071
817561;7611;8101
817571;7611;7261
817581;7611;5751
817591;7611;6721
817601;7611;5541
817611;7611;7711
817621;7611;7461
817631;7611;6241
817641;7611;7921
817651;7611;6231
817661;7611;5781
817671;7611;6351
817681;7611;7551
817691;7611;6471
817701;7611;6901
817711;7611;7891
817721;7611;5731
817731;7611;7881
817741;7611;7341
817751;7611;6691
817761;7611;7561
817771;7611;7781
817781;7611;6951
817791;7611;6911
817801;7611;5581
817811;7611;6771
817821;7611;6781
817831;7611;6201
817841;7611;6881
817851;7611;7531
817861;7621;6221
817871;7621;7801
817881;7621;7141
817891;7621;7871
817901;7621;8091
817911;7621;5671
817921;7621;8041
817931;7621;5731
817941;7621;7351
817951;7621;7061
817961;7621;6341
817971;7621;5531
817981;7621;5561
817991;7621;7751
818001;7621;7851
818011;7621;6441
818021;7621;7821
818031;7621;5861
818041;7621;7901
818051;7621;6291
818061;7621;5951
818071;7621;7181
818081;7621;6241
818091;7621;5761
818101;7621;7071
818111;7621;6861
818121;7621;5931
818131;7621;6701
818141;7621;5581
818151;7621;7641
818161;7621;8071
818171;7621;7761
818181;7621;6421
818191;7621;7371
818201;7621;7301
818211;7621;8101
818221;7621;5491
818231;7621;7011
818241;7621;6211
818251;7621;7021
818261;7621;6671
818271;7621;5611
818281;7621;7911
818291;7621;5711
818301;7621;7791
818311;7621;7671
818321;7621;7661
818331;7621;7981
818341;7621;7551
818351;7621;6771
818361;7621;7331
818371;7621;6031
818381;7621;5831
818391;7621;7511
818401;7621;6191
818411;7621;6151
818421;7621;6011
818431;7621;7161
818441;7621;5801
818451;7621;5501
818461;7621;7731
818471;7621;6621
818481;7621;7251
818491;7621;5781
818501;7621;8031
818511;7621;8081
818521;7621;6371
818531;7621;5591
818541;7621;5451
818551;7621;6651
818561;7621;5791
818571;7621;7951
818581;7621;6531
818591;7621;5991
818601;7621;6971
818611;7621;6281
818621;7621;5571
818631;7621;5681
818641;7621;7831
818651;7621;7441
818661;7621;6731
818671;7621;7531
818681;7621;7321
818691;7621;6821
818701;7621;7931
818711;7621;6331
818721;7621;8051
818731;7621;5751
818741;7621;6691
818751;7621;7491
818761;7621;7811
818771;7621;7431
818781;7621;7501
818791;7621;7191
818801;7621;7971
818811;7621;6521
818821;7621;6541
818831;7621;7451
818841;7621;6581
818851;7621;6461
818861;7621;6551
818871;7621;7621
818881;7621;5481
818891;7621;6601
818901;7621;7231
818911;7621;5421
818921;7621;8021
818931;7621;5691
818941;7621;7781
818951;7621;6741
818961;7621;7611
818971;7631;7451
818981;7631;7081
818991;7631;7121
819001;7631;5851
819011;7631;5761
819021;7631;7471
819031;7631;5891
819041;7631;8061
819051;7631;6091
819061;7631;5481
819071;7631;6661
819081;7631;6581
819091;7631;6701
819101;7641;5981
819111;7641;7551
819121;7641;5991
819131;7641;7391
819141;7641;8081
819151;7641;7411
819161;7641;5531
819171;7641;7911
819181;7641;6141
819191;7641;6341
819201;7641;5661
819211;7641;5961
819221;7641;5671
819231;7641;7271
819241;7641;8091
819251;7641;6821
819261;7641;5521
819271;7641;6551
819281;7641;6941
819291;7641;7121
819301;7641;5631
819311;7641;6531
819321;7641;6831
819331;7641;6901
819341;7641;8031
819351;7641;6391
819361;7641;6031
819371;7641;6191
819381;7641;6731
819391;7641;6871
819401;7641;6021
819411;7641;7871
819421;7641;6561
819431;7641;8021
819441;7641;6371
819451;7641;6481
819461;7641;7361
819471;7641;7501
819481;7641;7251
819491;7641;7631
819501;7641;5901
819511;7641;7231
819521;7641;7031
819531;7641;6741
819541;7641;7071
819551;7641;6951
819561;7641;6721
819571;7641;7981
819581;7641;7741
819591;7641;6131
819601;7641;7761
819611;7641;6261
819621;7641;6891
819631;7641;7381
819641;7641;6271
819651;7641;5451
819661;7641;6151
819671;7641;6311
819681;7641;8101
819691;7641;7621
819701;7641;6751
819711;7641;6861
819721;7641;5781
819731;7641;8011
819741;7641;6791
819751;7641;7591
819761;7641;7671
819771;7641;6091
819781;7641;5681
819791;7641;5861
819801;7641;7311
819811;7641;5711
819821;7641;7061
819831;7641;5891
819841;7641;7471
819851;7641;7171
819861;7641;5431
819871;7641;6431
819881;7641;7281
819891;7641;6851
819901;7641;5461
819911;7641;7491
819921;7641;7221
819931;7641;6051
819941;7641;5971
819951;7641;5931
819961;7641;6321
819971;7641;7441
819981;7641;7541
819991;7641;7771
820001;7641;7861
820011;7641;7351
820021;7641;6691
820031;7641;7681
820041;7641;7051
820051;7641;6541
820061;7641;6621
820071;7641;6201
820081;7641;7021
820091;7641;6461
820101;7641;5881
820111;7641;6301
820121;7641;6921
820131;7641;7691
820141;7641;6241
820151;7641;5551
820161;7641;5841
820171;7641;5511
820181;7641;5621
820191;7641;7661
820201;7641;7781
820211;7641;7921
820221;7641;7901
820231;7641;7421
820241;7641;5761
820251;7641;6471
820261;7641;6291
820271;7641;6841
820281;7641;6001
820291;7641;6911
820301;7641;7531
820311;7641;7751
820321;7641;7331
820331;7641;7461
820341;7641;6701
820351;7641;5851
820361;7641;8041
820371;7641;5771
820381;7641;8061
820391;7641;7321
820401;7641;5601
820411;7641;7191
820421;7641;7721
820431;7641;7091
820441;7641;6061
820451;7641;7821
820461;7651;7631
820471;7651;6191
820481;7651;7501
820491;7651;6681
820501;7651;8111
820511;7651;5611
820521;7651;5591
820531;7651;5941
820541;7651;6871
820551;7651;6121
820561;7651;8081
820571;7651;5771
820581;7651;6101
820591;7651;7761
820601;7651;5751
820611;7651;7711
820621;7651;6111
820631;7651;7141
820641;7651;7781
820651;7651;7991
820661;7651;7231
820671;7651;5661
820681;7651;6621
820691;7651;5681
820701;7651;6801
820711;7651;7251
820721;7651;7421
820731;7651;6761
820741;7651;6601
820751;7651;6231
820761;7651;5631
820771;7651;5741
820781;7651;7611
820791;7651;6961
820801;7651;7211
820811;7651;6001
820821;7651;7821
820831;7651;6731
820841;7651;5691
820851;7651;7411
820861;7651;5431
820871;7651;7331
820881;7651;7901
820891;7651;7691
820901;7651;5491
820911;7651;7341
820921;7651;6591
820931;7651;7521
820941;7651;6511
820951;7651;6021
820961;7651;5961
820971;7651;5821
820981;7651;6411
820991;7651;6091
821001;7651;6181
821011;7651;7481
821021;7651;6811
821031;7651;7281
821041;7651;5801
821051;7651;8011
821061;7651;5951
821071;7651;6391
821081;7651;7161
821091;7651;6321
821101;7651;6311
821111;7651;6371
821121;7651;8051
821131;7651;6791
821141;7651;5831
821151;7651;7571
821161;7651;7101
821171;7651;5601
821181;7651;7441
821191;7651;5881
821201;7651;6221
821211;7651;6551
821221;7651;7081
821231;7651;7321
821241;7651;7531
821251;7651;7021
821261;7651;6421
821271;7651;6401
821281;7651;7241
821291;7651;7971
821301;7651;7961
821311;7651;8061
821321;7651;8021
821331;7651;5991
821341;7651;7271
821351;7651;7001
821361;7651;6331
821371;7661;6281
821381;7661;6111
821391;7661;6461
821401;7661;8031
821411;7661;6081
821421;7661;5421
821431;7661;5471
821441;7661;6611
821451;7661;6741
821461;7661;6091
821471;7661;6951
821481;7661;6271
821491;7661;7481
821501;7661;8011
821511;7661;6161
821521;7661;6981
821531;7661;7221
821541;7661;5991
821551;7661;6041
821561;7661;6771
821571;7661;7501
821581;7661;7801
821591;7661;8071
821601;7661;6181
821611;7661;7171
821621;7661;7321
821631;7661;7511
821641;7661;6001
821651;7661;7301
821661;7661;7281
821671;7661;6531
821681;7661;7561
821691;7661;7741
821701;7661;7691
821711;7661;6821
821721;7661;5491
821731;7661;8091
821741;7661;7941
821751;7661;6841
821761;7661;5951
821771;7661;7031
821781;7661;7431
821791;7661;7641
821801;7661;7161
821811;7661;6591
821821;7661;5981
821831;7661;5711
821841;7661;5861
821851;7661;6401
821861;7661;7701
821871;7661;6471
821881;7661;7441
821891;7661;6671
821901;7661;7761
821911;7661;6201
821921;7661;5611
821931;7661;5971
821941;7661;6021
821951;7661;5681
821961;7661;6131
821971;7661;5941
821981;7661;6721
821991;7661;7381
822001;7661;5721
822011;7661;5441
822021;7661;7071
822031;7661;7821
822041;7661;6071
822051;7661;8101
822061;7661;7791
822071;7661;5511
822081;7661;5521
822091;7661;8051
822101;7661;7991
822111;7661;7541
822121;7661;6171
822131;7661;5671
822141;7661;7531
822151;7661;5501
822161;7661;7091
822171;7661;7391
822181;7661;5431
822191;7661;5791
822201;7661;8061
822211;7661;7111
822221;7661;6311
822231;7661;6621
822241;7661;5541
822251;7661;7611
822261;7661;7551
822271;7661;7671
822281;7661;5841
822291;7661;6901
822301;7661;6141
822311;7661;7361
822321;7661;6251
822331;7661;7151
822341;7661;6421
822351;7661;6491
822361;7661;5691
822371;7661;5651
822381;7661;5911
822391;7661;6431
822401;7661;5571
822411;7661;6861
822421;7661;7721
822431;7661;6661
822441;7661;6571
822451;7661;6221
822461;7661;7961
822471;7661;6441
822481;7661;5931
822491;7661;7271
822501;7661;7191
822511;7661;6321
822521;7661;5731
822531;7661;7011
822541;7661;6781
822551;7661;8001
822561;7661;5871
822571;7661;7131
822581;7661;6011
822591;7661;7591
822601;7661;7451
822611;7661;6831
822621;7661;6761
822631;7671;7751
822641;7671;5881
822651;7671;6391
822661;7671;6331
822671;7671;6751
822681;7671;6421
822691;7671;7531
822701;7671;7061
822711;7671;5581
822721;7671;6521
822731;7671;7721
822741;7671;7951
822751;7671;6341
822761;7671;7641
822771;7671;7561
822781;7671;7441
822791;7671;5511
822801;7671;6401
822811;7671;7071
822821;7671;7121
822831;7671;5731
822841;7671;5681
822851;7671;6211
822861;7671;7311
822871;7671;8011
822881;7671;5561
822891;7671;6451
822901;7671;5451
822911;7671;5821
822921;7671;8061
822931;7671;5591
822941;7671;5761
822951;7671;5951
822961;7671;6481
822971;7671;6061
822981;7671;6701
822991;7671;6961
823001;7671;8031
823011;7671;6311
823021;7671;6201
823031;7671;7661
823041;7671;5921
823051;7671;6541
823061;7671;7681
823071;7671;6681
823081;7671;6361
823091;7671;7171
823101;7671;6891
823111;7671;7111
823121;7671;6301
823131;7671;6461
823141;7671;5751
823151;7671;7091
823161;7671;7511
823171;7671;6101
823181;7671;6611
823191;7671;7031
823201;7671;6121
823211;7671;6881
823221;7671;6011
823231;7671;5541
823241;7671;5771
823251;7671;6621
823261;7671;5851
823271;7671;7971
823281;7671;7901
823291;7671;7691
823301;7671;5441
823311;7671;6381
823321;7671;6031
823331;7671;7401
823341;7671;8101
823351;7671;8021
823361;7671;5781
823371;7671;7551
823381;7671;6851
823391;7671;6071
823401;7671;6861
823411;7671;5811
823421;7671;7211
823431;7671;7741
823441;7671;7451
823451;7671;6901
823461;7671;7391
823471;7671;6181
823481;7671;7361
823491;7671;6671
823501;7671;6981
823511;7671;5491
823521;7671;7331
823531;7671;5831
823541;7671;6761
823551;7671;6821
823561;7671;7591
823571;7671;6991
823581;7671;7431
823591;7671;5791
823601;7671;7921
823611;7671;6791
823621;7671;6741
823631;7671;7651
823641;7671;6161
823651;7671;5471
823661;7671;5431
823671;7671;5661
823681;7671;5651
823691;7671;6871
823701;7671;7581
823711;7671;7601
823721;7671;6771
823731;7671;7471
823741;7671;6571
823751;7671;5841
823761;7671;6551
823771;7671;6661
823781;7671;8051
823791;7671;6221
823801;7671;5741
823811;7671;6291
823821;7671;6251
823831;7671;5621
823841;7671;6581
823851;7671;6271
823861;7671;7241
823871;7671;6941
823881;7671;7501
823891;7681;7961
823901;7681;7771
823911;7681;7671
823921;7681;7591
823931;7681;5531
823941;7681;6371
823951;7681;6831
823961;7681;7911
823971;7681;7851
823981;7681;6731
823991;7681;6631
824001;7681;6561
824011;7681;5901
824021;7681;6431
824031;7681;5711
824041;7681;6811
824051;7681;7881
824061;7681;6601
824071;7681;7891
824081;7681;6231
824091;7681;8001
824101;7681;5891
824111;7681;5641
824121;7681;7931
824131;7681;6751
824141;7681;8071
824151;7681;7241
824161;7681;7531
824171;7681;5771
824181;7681;6051
824191;7681;8051
824201;7681;6861
824211;7681;5951
824221;7681;7331
824231;7681;7231
824241;7681;6191
824251;7681;7021
824261;7681;6761
824271;7681;7411
824281;7681;7011
824291;7681;5541
824301;7681;7261
824311;7681;6391
824321;7681;5791
824331;7681;5821
824341;7681;6971
824351;7681;7921
824361;7681;7561
824371;7681;7441
824381;7681;6091
824391;7681;7151
824401;7681;8101
824411;7681;7491
824421;7681;8091
824431;7681;6211
824441;7681;7121
824451;7681;5441
824461;7681;6701
824471;7681;5491
824481;7681;6981
824491;7681;6401
824501;7681;7841
824511;7681;7721
824521;7681;6451
824531;7681;5581
824541;7681;7361
824551;7691;7441
824561;7691;7641
824571;7691;7671
824581;7691;5511
824591;7691;5491
824601;7691;6211
824611;7691;6091
824621;7691;5641
824631;7691;7681
824641;7691;7621
824651;7691;7711
824661;7691;6471
824671;7691;5821
824681;7691;5501
824691;7691;5911
824701;7691;6861
824711;7691;5781
824721;7691;7471
824731;7691;6191
824741;7691;6961
824751;7691;8091
824761;7691;6581
824771;7691;7551
824781;7691;7431
824791;7691;6841
824801;7691;6321
824811;7691;7231
824821;7691;8061
824831;7691;5651
824841;7691;5611
824851;7691;6161
824861;7691;6101
824871;7691;5841
824881;7691;6901
824891;7691;6011
824901;7691;7581
824911;7691;6801
824921;7691;5441
824931;7691;7191
824941;7691;5731
824951;7691;5721
824961;7691;6681
824971;7691;5711
824981;7691;6561
824991;7691;7781
825001;7691;6931
825011;7691;6811
825021;7691;5581
825031;7691;7871
825041;7691;7461
825051;7691;6041
825061;7691;5961
825071;7691;5481
825081;7691;7941
825091;7691;6721
825101;7691;7751
825111;7691;7571
825121;7691;6351
825131;7691;8111
825141;7691;7371
825151;7691;7201
825161;7691;5871
825171;7691;6941
825181;7691;8031
825191;7691;7791
825201;7691;7511
825211;7691;6341
825221;7691;7881
825231;7691;6001
825241;7691;7971
825251;7691;6771
825261;7691;7091
825271;7691;6641
825281;7691;7181
825291;7691;7721
825301;7691;7381
825311;7691;5471
825321;7691;7691
825331;7691;5461
825341;7691;7951
825351;7691;7801
825361;7691;5431
825371;7691;7961
825381;7691;5861
825391;7691;7481
825401;7691;6401
825411;7691;6951
825421;7691;6031
825431;7691;5791
825441;7691;7221
825451;7691;7161
825461;7701;7781
825471;7701;5551
825481;7701;6431
825491;7701;7451
825501;7701;7951
825511;7701;5521
825521;7701;5441
825531;7701;7361
825541;7701;7051
825551;7701;7721
825561;7701;5431
825571;7701;8001
825581;7701;6131
825591;7701;5421
825601;7701;6781
825611;7701;6401
825621;7701;5481
825631;7701;6811
825641;7701;7691
825651;7701;5671
825661;7711;5441
825671;7711;6731
825681;7711;5581
825691;7711;7501
825701;7711;7471
825711;7711;5961
825721;7711;8041
825731;7711;6231
825741;7711;5601
825751;7711;6641
825761;7711;6681
825771;7711;6391
825781;7711;7251
825791;7711;6871
825801;7711;7301
825811;7711;7881
825821;7711;6491
825831;7711;7151
825841;7711;5861
825851;7711;6841
825861;7711;5501
825871;7711;7701
825881;7711;5921
825891;7711;7951
825901;7711;5511
825911;7711;7491
825921;7711;6561
825931;7711;8021
825941;7711;7121
825951;7711;5881
825961;7711;8091
825971;7711;7681
825981;7711;7891
825991;7711;7911
826001;7711;7591
826011;7711;5911
826021;7711;7991
826031;7711;7871
826041;7711;5971
826051;7711;5991
826061;7711;7931
826071;7711;5481
826081;7711;6551
826091;7711;7221
826101;7711;6181
826111;7711;6141
826121;7711;7941
826131;7711;6471
826141;7711;8001
826151;7711;6081
826161;7711;7731
826171;7711;5931
826181;7711;5731
826191;7711;7241
826201;7711;7551
826211;7711;5491
826221;7711;7201
826231;7711;6881
826241;7711;5651
826251;7711;6031
826261;7711;6071
826271;7711;6521
826281;7711;5641
826291;7711;5661
826301;7711;6691
826311;7711;7601
826321;7711;6861
826331;7711;7921
826341;7711;8011
826351;7711;7811
826361;7711;6891
826371;7711;6501
826381;7711;5541
826391;7711;6971
826401;7721;5941
826411;7721;5741
826421;7721;7291
826431;7721;5661
826441;7721;7371
826451;7721;5571
826461;7721;7151
826471;7721;7581
826481;7721;5751
826491;7721;6161
826501;7721;7981
826511;7721;6521
826521;7721;5801
